Structure,Z,MuPrior,SigmaPrior,Parameter,True,PosteriorMean,Bias,MSE,RMSE,Lower95CrI,Upper95CrI,Coverage,ESS_Bulk,Rhat,Divergences,ElapsedSeconds
AR1,0.7,"N(0,5Â²)",HalfCauchy_beta5,sigma_omega,1.0,1.0551163863909063,0.055116386390906325,0.003037816048791684,0.055116386390906325,0.8606213899872404,1.2715003694182678,True,1368.0,1.0,0,26.145475387573242
AR1,0.7,"N(0,5Â²)",HalfCauchy_beta5,rho,0.85,0.8734323358569863,0.02343233585698634,0.0005490743637146078,0.02343233585698634,0.717373551637915,0.9775729220736464,True,1957.0,1.0,0,26.145475387573242
AR1,0.7,"N(0,5Â²)",HalfCauchy_beta5,sigma_direct,1.2,1.1778549220937238,-0.022145077906276178,0.0004904044754750413,0.022145077906276178,0.9392325121480344,1.416642959687198,True,2149.0,1.0,0,26.145475387573242
AR1,0.7,"N(0,5Â²)",HalfCauchy_beta5,sigma_collateral,0.8,0.7321829028321079,-0.06781709716789219,0.004599158668279331,0.06781709716789219,0.4664565056974121,0.9620885588752561,True,1762.0,1.0,0,26.145475387573242
AR1,0.7,"N(0,5Â²)",HalfCauchy_beta5,Z_fixed,,0.7,,,,,,,,,0,26.145475387573242
AR1,0.7,"N(0,5Â²)",HalfNormal_sigma2,mu_omega,0.5,0.4598751002352045,-0.040124899764795496,0.0016100075811348858,0.040124899764795496,0.25041382982785254,0.6699531072669028,True,3042.0,1.0,0,25.847413063049316
AR1,0.7,"N(0,5Â²)",HalfNormal_sigma2,sigma_omega,1.0,1.054569259391179,0.05456925939117907,0.002977804070501785,0.05456925939117907,0.8554165236786573,1.2743051556932563,True,1571.0,1.0,0,25.847413063049316
AR1,0.7,"N(0,5Â²)",HalfNormal_sigma2,rho,0.85,0.874996746686793,0.02499674668679297,0.0006248373449236953,0.02499674668679297,0.7170812215846425,0.9781400764965247,True,2144.0,1.0,0,25.847413063049316
AR1,0.7,"N(0,5Â²)",HalfNormal_sigma2,sigma_direct,1.2,1.1810449474021385,-0.018955052597861455,0.0003592940189876943,0.018955052597861455,0.9400984758478386,1.4083493933213853,True,2205.0,1.0,0,25.847413063049316
AR1,0.7,"N(0,5Â²)",HalfNormal_sigma2,sigma_collateral,0.8,0.7336026620271374,-0.06639733797286262,0.004408606489882545,0.06639733797286262,0.45085848576045406,0.9643486338402452,True,1909.0,1.0,0,25.847413063049316
AR1,0.7,"N(0,5Â²)",HalfNormal_sigma2,Z_fixed,,0.7,,,,,,,,,0,25.847413063049316
AR1,0.7,"N(0,10Â²)",HalfCauchy_beta1,mu_omega,0.5,0.4553049778682686,-0.04469502213173138,0.0019976450033559576,0.04469502213173138,0.24317934694939647,0.6667841671443101,True,2816.0,1.0,0,28.861907482147217
AR1,0.7,"N(0,10Â²)",HalfCauchy_beta1,sigma_omega,1.0,1.0417976139458487,0.04179761394584869,0.0017470405315662047,0.04179761394584869,0.8432360747642703,1.2682448269716813,True,1225.0,1.0,0,28.861907482147217
AR1,0.7,"N(0,10Â²)",HalfCauchy_beta1,rho,0.85,0.8805782490085675,0.030578249008567537,0.0009350293124299615,0.030578249008567537,0.7251490189109219,0.9837528127308007,True,1334.0,1.01,0,28.861907482147217
AR1,0.7,"N(0,10Â²)",HalfCauchy_beta1,sigma_direct,1.2,1.188929332071477,-0.011070667928522848,0.00012255968838362436,0.011070667928522848,0.942512828906952,1.4169051387234788,True,2227.0,1.0,0,28.861907482147217
